69.6,481.6,178.0992
69.7,481.8,178.3552
69.8,467.4,178.5856
69.9,449.6,178.8337231
70.0,432.5,179.0916923
70.1,415.2,179.3634462
70.2,396.7,179.5958154
70.3,382.3,179.8419692
70.4,366.3,180.1255385
70.5,341.3,180.4228923
70.6,318.4,180.6296615
70.7,296.9,180.8817231
70.8,272.5,181.1357538
70.9,254.8,181.3779692
71.0,223.2,181.6556308
71.1,199.1,182.0219077
71.2,192.7,182.2326154
71.3,181.9,182.4374154
71.4,178,182.6914462
71.5,157.2,182.9691077
71.6,148.1,183.1837538
71.7,131.5,183.4988308
71.8,115.2,183.7764923
71.9,81.4,184.0384
72.0,73.5,184.1998769
72.1,52,184.5425231
72.2,43,184.704
72.3,22.6,184.9757538
72.4,15.6,185.2435692
72.5,18,185.4936615
72.6,20,185.7831385
72.7,20.9,185.9918769
72.8,16.6,186.2419692
72.9,9.6,186.4999385
73.0,12.5,186.7579077
73.1,14.2,187.0217846
73.2,20.4,187.2758154
73.3,19,187.5436308
73.4,36,187.7779692
73.5,31.6,188.0300308
73.6,9.6,188.3313231
73.7,14.5,188.5499077
73.8,20.5,188.8413538
73.9,24.6,189.0934154
74.0,35.5,189.3494154
74.1,40,189.5699692
74.2,41.8,189.8259692
74.3,43.2,190.0957538
74.4,44,190.4128
74.5,42.5,190.7003077
74.6,40.4,190.8992
74.7,35.7,191.1099077
74.8,31.6,191.3659077
74.9,26.7,191.6908308
75.0,16.6,191.9015385
75.1,2.3,192.1929846
75.2,-0.1,192.4056615
75.3,1.3,192.6537846
75.4,12,193.1027692
75.5,12,193.2524308
75.6,12.6,193.4375385
75.7,15.9,193.7152
75.8,22,193.9849846
75.9,21.1,194.2094769
76.0,15.5,194.4497231
76.1,10.5,194.7076923
76.2,13.3,194.9617231
76.3,13,195.2098462
76.4,22,195.584
76.5,28,195.7356308
76.6,49.8,195.9936
76.7,71,196.2614154
76.8,89.8,196.5430154
76.9,107.1,196.8364308
77.0,118.1,197.0018462
77.1,134.8,197.3031385
77.2,155.7,197.5355077
77.3,179.4,197.7934769
77.4,199.5,198.0928
77.5,217.1,198.2877538
77.6,230.3,198.528
77.7,236.4,198.9572923
77.8,236.6,199.1896615
77.9,242.5,199.3688615
78.0,285.9,199.5972923
78.1,312.9,199.8178462
